State,State Code,Year,Month,Age Groups Code,Deaths,,,,,,,,,,,,,,,,,,
Michigan,26,2012,Dec,G,17,,,,,,,,,,,,,,,,,,
Michigan,26,2012,Mar,G,17,,,,,,,,,,,,,,,,,,
Michigan,26,2012,May,F,17,,,,,,,,,,,,,,,,,,
Minnesota,27,2012,Jun,I,17,,,,,,,,,,,,,,,,,,
Mississippi,28,2012,Dec,G,17,,,,,,,,,,,,,,,,,,
Mississippi,28,2012,May,H,17,,,,,,,,,,,,,,,,,,
Missouri,29,2012,Sep,G,17,,,,,,,,,,,,,,,,,,
Nevada,32,2012,Jan,H,17,,,,,,,,,,,,,,,,,,
New York,36,2012,May,E,17,,,,,,,,,,,,,,,,,,
Ohio,39,2012,Jul,G,17,,,,,,,,,,,,,,,,,,
Ohio,39,2012,Sep,G,17,,,,,,,,,,,,,,,,,,
Oklahoma,40,2012,Mar,H,17,,,,,,,,,,,,,,,,,,
South Carolina,45,2012,Jun,I,17,,,,,,,,,,,,,,,,,,
Tennessee,47,2012,Nov,G,17,,,,,,,,,,,,,,,,,,
Utah,49,2012,Feb,I,17,,,,,,,,,,,,,,,,,,
Virginia,51,2012,Dec,G,17,,,,,,,,,,,,,,,,,,
Virginia,51,2012,Mar,G,17,,,,,,,,,,,,,,,,,,
Virginia,51,2012,Sep,G,17,,,,,,,,,,,,,,,,,,
West Virginia,54,2012,Dec,H,17,,,,,,,,,,,,,,,,,,
West Virginia,54,2012,Jan,I,17,,,,,,,,,,,,,,,,,,
West Virginia,54,2012,Oct,I,17,,,,,,,,,,,,,,,,,,
Wisconsin,55,2012,Nov,H,17,,,,,,,,,,,,,,,,,,
Wisconsin,55,2012,Sep,H,17,,,,,,,,,,,,,,,,,,
Alabama,1,2013,Nov,F,17,,,,,,,,,,,,,,,,,,
Alabama,1,2013,Nov,G,17,,,,,,,,,,,,,,,,,,
Arizona,4,2013,Aug,I,17,,,,,,,,,,,,,,,,,,
Arizona,4,2013,Sep,I,17,,,,,,,,,,,,,,,,,,
Arkansas,5,2013,Feb,G,17,,,,,,,,,,,,,,,,,,
Arkansas,5,2013,Jun,H,17,,,,,,,,,,,,,,,,,,
Arkansas,5,2013,Oct,I,17,,,,,,,,,,,,,,,,,,
Colorado,8,2013,Jun,I,17,,,,,,,,,,,,,,,,,,
Colorado,8,2013,May,I,17,,,,,,,,,,,,,,,,,,
Connecticut,9,2013,Jul,I,17,,,,,,,,,,,,,,,,,,
Florida,12,2013,Jun,F,17,,,,,,,,,,,,,,,,,,
Georgia,13,2013,Dec,D,17,,,,,,,,,,,,,,,,,,
Illinois,17,2013,Aug,G,17,,,,,,,,,,,,,,,,,,
Illinois,17,2013,May,F,17,,,,,,,,,,,,,,,,,,
Illinois,17,2013,Sep,F,17,,,,,,,,,,,,,,,,,,
Illinois,17,2013,Sep,G,17,,,,,,,,,,,,,,,,,,
Iowa,19,2013,May,H,17,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,Jan,G,17,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,Nov,H,17,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,Nov,I,17,,,,,,,,,,,,,,,,,,
Maine,23,2013,Feb,I,17,,,,,,,,,,,,,,,,,,
Maryland,24,2013,May,H,17,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,Dec,G,17,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,Feb,G,17,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,Oct,G,17,,,,,,,,,,,,,,,,,,
Michigan,26,2013,May,G,17,,,,,,,,,,,,,,,,,,
Michigan,26,2013,Sep,G,17,,,,,,,,,,,,,,,,,,
Mississippi,28,2013,Jul,I,17,,,,,,,,,,,,,,,,,,
Missouri,29,2013,Feb,G,17,,,,,,,,,,,,,,,,,,
Missouri,29,2013,Nov,H,17,,,,,,,,,,,,,,,,,,
Nevada,32,2013,Mar,I,17,,,,,,,,,,,,,,,,,,
New Jersey,34,2013,Jan,F,17,,,,,,,,,,,,,,,,,,
New Jersey,34,2013,Mar,G,17,,,,,,,,,,,,,,,,,,
New Jersey,34,2013,Oct,H,17,,,,,,,,,,,,,,,,,,
North Carolina,37,2013,Apr,F,17,,,,,,,,,,,,,,,,,,
Oregon,41,2013,May,I,17,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2013,Aug,G,17,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2013,Jun,G,17,,,,,,,,,,,,,,,,,,
South Carolina,45,2013,Mar,F,17,,,,,,,,,,,,,,,,,,
South Carolina,45,2013,Oct,I,17,,,,,,,,,,,,,,,,,,
Texas,48,2013,Jun,F,17,,,,,,,,,,,,,,,,,,
Virginia,51,2013,Dec,G,17,,,,,,,,,,,,,,,,,,
Washington,53,2013,Mar,H,17,,,,,,,,,,,,,,,,,,
Washington,53,2013,Nov,H,17,,,,,,,,,,,,,,,,,,
Wisconsin,55,2013,May,H,17,,,,,,,,,,,,,,,,,,
Alabama,1,2014,Jul,H,17,,,,,,,,,,,,,,,,,,
Alabama,1,2014,Nov,G,17,,,,,,,,,,,,,,,,,,
Alabama,1,2014,Sep,I,17,,,,,,,,,,,,,,,,,,
Connecticut,9,2014,Sep,I,17,,,,,,,,,,,,,,,,,,
Florida,12,2014,Mar,E,17,,,,,,,,,,,,,,,,,,
Georgia,13,2014,Aug,G,17,,,,,,,,,,,,,,,,,,
Georgia,13,2014,Aug,H,17,,,,,,,,,,,,,,,,,,
Hawaii,15,2014,Jun,I,17,,,,,,,,,,,,,,,,,,
Hawaii,15,2014,Mar,I,17,,,,,,,,,,,,,,,,,,
Illinois,17,2014,Jun,G,17,,,,,,,,,,,,,,,,,,
Illinois,17,2014,May,F,17,,,,,,,,,,,,,,,,,,
Illinois,17,2014,Sep,G,17,,,,,,,,,,,,,,,,,,
Indiana,18,2014,May,H,17,,,,,,,,,,,,,,,,,,
Indiana,18,2014,Oct,H,17,,,,,,,,,,,,,,,,,,
Iowa,19,2014,Dec,H,17,,,,,,,,,,,,,,,,,,
Kansas,20,2014,Dec,H,17,,,,,,,,,,,,,,,,,,
Kansas,20,2014,Jun,I,17,,,,,,,,,,,,,,,,,,
Kentucky,21,2014,Feb,G,17,,,,,,,,,,,,,,,,,,
Louisiana,22,2014,Jul,H,17,,,,,,,,,,,,,,,,,,
Louisiana,22,2014,Mar,H,17,,,,,,,,,,,,,,,,,,
Maryland,24,2014,Feb,F,17,,,,,,,,,,,,,,,,,,
Maryland,24,2014,Oct,H,17,,,,,,,,,,,,,,,,,,
Massachusetts,25,2014,Dec,G,17,,,,,,,,,,,,,,,,,,
Massachusetts,25,2014,Mar,G,17,,,,,,,,,,,,,,,,,,
Massachusetts,25,2014,Nov,H,17,,,,,,,,,,,,,,,,,,
Michigan,26,2014,Apr,G,17,,,,,,,,,,,,,,,,,,
Minnesota,27,2014,Aug,I,17,,,,,,,,,,,,,,,,,,
Minnesota,27,2014,Jan,H,17,,,,,,,,,,,,,,,,,,
Missouri,29,2014,Apr,F,17,,,,,,,,,,,,,,,,,,
Nevada,32,2014,Apr,H,17,,,,,,,,,,,,,,,,,,
Nevada,32,2014,May,G,17,,,,,,,,,,,,,,,,,,
New Mexico,35,2014,Feb,I,17,,,,,,,,,,,,,,,,,,
North Carolina,37,2014,Oct,G,17,,,,,,,,,,,,,,,,,,
Ohio,39,2014,Apr,F,17,,,,,,,,,,,,,,,,,,
Ohio,39,2014,Jun,F,17,,,,,,,,,,,,,,,,,,
Oklahoma,40,2014,Nov,I,17,,,,,,,,,,,,,,,,,,
Oregon,41,2014,Jan,G,17,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2014,Apr,F,17,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2014,Oct,F,17,,,,,,,,,,,,,,,,,,
South Carolina,45,2014,Feb,F,17,,,,,,,,,,,,,,,,,,
South Carolina,45,2014,Jan,G,17,,,,,,,,,,,,,,,,,,
Tennessee,47,2014,Feb,F,17,,,,,,,,,,,,,,,,,,
Texas,48,2014,Apr,E,17,,,,,,,,,,,,,,,,,,
Virginia,51,2014,Jan,E,17,,,,,,,,,,,,,,,,,,
Washington,53,2014,Jan,H,17,,,,,,,,,,,,,,,,,,
West Virginia,54,2014,Feb,I,17,,,,,,,,,,,,,,,,,,
Wisconsin,55,2014,Nov,H,17,,,,,,,,,,,,,,,,,,
Alabama,1,2015,Jan,F,17,,,,,,,,,,,,,,,,,,
Alabama,1,2015,Jun,H,17,,,,,,,,,,,,,,,,,,
Alabama,1,2015,Nov,G,17,,,,,,,,,,,,,,,,,,
Arizona,4,2015,Feb,H,17,,,,,,,,,,,,,,,,,,
Arkansas,5,2015,Dec,H,17,,,,,,,,,,,,,,,,,,
Arkansas,5,2015,Feb,G,17,,,,,,,,,,,,,,,,,,
Arkansas,5,2015,Oct,I,17,,,,,,,,,,,,,,,,,,
Colorado,8,2015,Jun,I,17,,,,,,,,,,,,,,,,,,
Florida,12,2015,May,F,17,,,,,,,,,,,,,,,,,,
Georgia,13,2015,Mar,F,17,,,,,,,,,,,,,,,,,,
Georgia,13,2015,May,G,17,,,,,,,,,,,,,,,,,,
Georgia,13,2015,Oct,G,17,,,,,,,,,,,,,,,,,,
Indiana,18,2015,Dec,H,17,,,,,,,,,,,,,,,,,,
Indiana,18,2015,Nov,H,17,,,,,,,,,,,,,,,,,,
Iowa,19,2015,Jul,I,17,,,,,,,,,,,,,,,,,,
Iowa,19,2015,Jun,I,17,,,,,,,,,,,,,,,,,,
Kansas,20,2015,Nov,I,17,,,,,,,,,,,,,,,,,,
Kentucky,21,2015,Aug,G,17,,,,,,,,,,,,,,,,,,
Louisiana,22,2015,Nov,H,17,,,,,,,,,,,,,,,,,,
Maryland,24,2015,Dec,G,17,,,,,,,,,,,,,,,,,,
Maryland,24,2015,Nov,H,17,,,,,,,,,,,,,,,,,,
Maryland,24,2015,Sep,H,17,,,,,,,,,,,,,,,,,,
Massachusetts,25,2015,Dec,H,17,,,,,,,,,,,,,,,,,,
Michigan,26,2015,Jul,G,17,,,,,,,,,,,,,,,,,,
Mississippi,28,2015,Apr,G,17,,,,,,,,,,,,,,,,,,
Mississippi,28,2015,Dec,G,17,,,,,,,,,,,,,,,,,,
Missouri,29,2015,Mar,G,17,,,,,,,,,,,,,,,,,,
Nebraska,31,2015,Jul,I,17,,,,,,,,,,,,,,,,,,
Nevada,32,2015,Aug,I,17,,,,,,,,,,,,,,,,,,
Nevada,32,2015,Dec,I,17,,,,,,,,,,,,,,,,,,
Nevada,32,2015,Jan,G,17,,,,,,,,,,,,,,,,,,
New Jersey,34,2015,Oct,H,17,,,,,,,,,,,,,,,,,,
New Mexico,35,2015,Feb,I,17,,,,,,,,,,,,,,,,,,
North Carolina,37,2015,Nov,F,17,,,,,,,,,,,,,,,,,,
Pennsylvania,42,2015,Jul,G,17,,,,,,,,,,,,,,,,,,
South Dakota,46,2015,Feb,I,17,,,,,,,,,,,,,,,,,,
Texas,48,2015,Feb,E,17,,,,,,,,,,,,,,,,,,
Texas,48,2015,Mar,E,17,,,,,,,,,,,,,,,,,,
Washington,53,2015,Feb,H,17,,,,,,,,,,,,,,,,,,
Washington,53,2015,Oct,I,17,,,,,,,,,,,,,,,,,,
West Virginia,54,2015,Mar,H,17,,,,,,,,,,,,,,,,,,
Wisconsin,55,2015,May,H,17,,,,,,,,,,,,,,,,,,
Alabama,1,2016,Apr,I,17,,,,,,,,,,,,,,,,,,
Alabama,1,2016,Jun,I,17,,,,,,,,,,,,,,,,,,
Alabama,1,2016,May,H,17,,,,,,,,,,,,,,,,,,
Arkansas,5,2016,Apr,I,17,,,,,,,,,,,,,,,,,,
Arkansas,5,2016,Aug,I,17,,,,,,,,,,,,,,,,,,
Arkansas,5,2016,Jun,I,17,,,,,,,,,,,,,,,,,,
Connecticut,9,2016,Aug,I,17,,,,,,,,,,,,,,,,,,
Florida,12,2016,Feb,D,17,,,,,,,,,,,,,,,,,,
Georgia,13,2016,Dec,F,17,,,,,,,,,,,,,,,,,,
Georgia,13,2016,Jan,F,17,,,,,,,,,,,,,,,,,,
Indiana,18,2016,Oct,H,17,,,,,,,,,,,,,,,,,,
Kentucky,21,2016,Apr,F,17,,,,,,,,,,,,,,,,,,
Kentucky,21,2016,Dec,G,17,,,,,,,,,,,,,,,,,,
Louisiana,22,2016,Apr,I,17,,,,,,,,,,,,,,,,,,
Louisiana,22,2016,Aug,I,17,,,,,,,,,,,,,,,,,,
Louisiana,22,2016,Jul,I,17,,,,,,,,,,,,,,,,,,
Louisiana,22,2016,May,H,17,,,,,,,,,,,,,,,,,,
Louisiana,22,2016,Sep,I,17,,,,,,,,,,,,,,,,,,
Maryland,24,2016,Apr,F,17,,,,,,,,,,,,,,,,,,
Michigan,26,2016,Aug,G,17,,,,,,,,,,,,,,,,,,
Michigan,26,2016,Jul,G,17,,,,,,,,,,,,,,,,,,
Minnesota,27,2016,Jan,H,17,,,,,,,,,,,,,,,,,,
